,INCIDENT_ID_KS,KS_COMPLEX_NAME,COMPLEX_FLAG,LTFS_DAY,LTFS_FIRE,REPORT_YEAR,INCIDENT_NUMBER,ST_INCNUM,REPORT_DATE,REPORT_DOY,HOUR,INCIDENT_NAME,START_YEAR,START_DATE,START_DOY,START_DATE_CORRECTED,START_DOY_CORRECTED,STATUS,AREA,AREA_MEASUREMENT,TYPE_INC,SUPPRESSION_METHOD,IC_NAME,IMT_TYPE,IMT_TYPE_DESCRIPTION,CAUSE,CAUSE_DESCR,COUNTY,LATITUDE,PLONGIT,LONGITUDE,LL_QC,UN_USTATE,UN_UNITID,NWCG_UNITID,GACC,UnitType,Department,Agency,OWNERSHIP_STATE,OWNERSHIP_UNITID,P_CONTAIN,PERCENT_MMA,EXP_CONTAIN,LINE_TO_BUILD,LINE_MEASUREMENT,EST_CONTROL,DEMOBE_START,CONTROLLED_DATE,INJURIES_TO_DATE,INJURIES,FATALITIES,EVACUATION_IN_PROGRESS,NO_EVACUATION,POTENTIAL,NO_LIKELY,C_WIND_SPEED,C_WIND_DIRECTION,C_TEMP,C_TEMPH,C_TEMPL,C_RH,C_RHL,C_RHH,F_WIND_SPEED,F_WIND_DIRECTION,F_TEMP,F_TEMPL,F_TEMPH,F_RH,F_RHL,F_RHH,PRIMARY_FUEL_MODEL,GROWTH_POTENTIAL,TERRAIN,GACC_PRIORITY,DISPATCH_PRIORITY,SUPPNUM,UNIT_TYPE,ST_INC,ST_UNIT,INC_ID,MAX_AREA_INC,FSCLASS,FSCLASS_INC,AREA_Log,npl,SUPPRESSION_BI,SUPP_DECREASE,SUPP_MIX,DURATION,IMT_RANK
39,2008_ID-PAF-008034_CABIN CREEK,NA,NA,1,NA,2008,ID-PAF-008034,ID,10-Aug-08,223,949,CABIN CREEK,2008,30-Jul-08,212,30-Jul-08,212,U,5500,ACRES,WF,PZ,Dines,5,Type 4 IC,H,Human,VALLEY,45.143611,114.928056,-114.928056,NA,ID,PAF,IDPAF,EB,Federal,USDA,FS,ID,PAF,0,P,30-Sep-08,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,253,NW,58,46,45,103,43,43,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,1,3,Federal,ID,ID,38,5500,G,G,6.532334292,4,NFS,0,0,15,E
40,2008_ID-PAF-008034_CABIN CREEK,NA,NA,1,NA,2008,ID-PAF-008034,ID,14-Aug-08,227,1200,CABIN CREEK,2008,30-Jul-08,212,30-Jul-08,212,F,5500,ACRES,WF,PZ,Dines,5,Type 4 IC,H,Human,VALLEY,45.143611,114.928056,-114.928056,NA,ID,PAF,IDPAF,EB,Federal,USDA,FS,ID,PAF,NA,P,30-Sep-08,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,NA,3,Federal,ID,ID,38,5500,G,G,6.532334292,4,NFS,0,0,15,E
41,2008_ID-PAF-008053_WESTY,NA,NA,1,NA,2008,ID-PAF-008053,ID,19-Aug-08,232,1804,WESTY,2008,11-Aug-08,224,11-Aug-08,224,U,904,ACRES,WF,PZ,Rod Dines (T),B,FUM2,L,Lightning,Valley,45.058889,114.985833,-114.985833,NA,ID,PAF,IDPAF,EB,Federal,USDA,FS,ID,PAF,NA,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,79,WSW,90,61,61,57,18,18,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,NA,NA,3,Federal,ID,ID,39,7060,E,G,8.862341964,4,NFS,0,0,49,D
42,2008_ID-PAF-008053_WESTY,NA,NA,1,NA,2008,ID-PAF-008053,ID,26-Aug-08,239,1420,WESTY,2008,11-Aug-08,224,11-Aug-08,224,U,4320,ACRES,WF,PZ,Rod Dines (T),B,FUM2,L,Lightning,Valley,45.058889,114.985833,-114.985833,NA,ID,PAF,IDPAF,EB,Federal,USDA,FS,ID,PAF,NA,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,NA,2,3,Federal,ID,ID,39,7060,F,G,8.862341964,3,NFS,0,0,49,D
43,2008_ID-PAF-008053_WESTY,NA,NA,1,NA,2008,ID-PAF-008053,ID,7-Oct-08,281,1046,WESTY,2008,11-Aug-08,224,11-Aug-08,224,F,4320,ACRES,WF,PZ,Rod Dines (T),B,FUM2,L,Lightning,Valley,45.058889,114.985833,-114.985833,NA,ID,PAF,IDPAF,EB,Federal,USDA,FS,ID,PAF,NA,P,NA,NA,CHAINS,NA,NA,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,NA,NA,3,Federal,ID,ID,39,7060,F,G,8.862341964,1,NFS,0,0,49,D
44,2008_ID-PAF-008064_PEPPER,NA,NA,1,NA,2008,ID-PAF-008064,ID,24-Aug-08,237,900,PEPPER,2008,21-Aug-08,234,21-Aug-08,234,I,1,ACRES,WF,CC,Rod Dines - T,B,FUM2,L,Lightning,Valley,44.948889,115.353333,-115.353333,NA,ID,PAF,IDPAF,EB,Federal,USDA,FS,ID,PAF,NA,P,15-Oct-08,NA,CHAINS,15-Oct-08,NA,NA,0,0,0,N,N,N,Y,181,S,48,40,39,111,48,48,NA,NA,NA,NA,NA,NA,NA,NA,8,Low,Medium,NA,NA,2,Federal,ID,ID,40,137,B,D,0.693147181,3,NFS,0,0,44,D
45,2008_ID-PAF-008064_PEPPER,NA,NA,1,NA,2008,ID-PAF-008064,ID,29-Aug-08,242,1100,PEPPER,2008,21-Aug-08,234,21-Aug-08,234,U,137,ACRES,WF,CC,Sam Hescock,B,FUM2,L,Lightning,Valley,44.948889,115.353333,-115.353333,NA,ID,PAF,IDPAF,EB,Federal,USDA,FS,ID,PAF,NA,P,15-Oct-08,NA,CHAINS,15-Oct-08,NA,NA,0,0,0,N,N,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Low,Medium,NA,1,2,Federal,ID,ID,40,137,D,D,0.693147181,3,NFS,0,0,44,D
46,2008_ID-PAF-008064_PEPPER,NA,NA,1,NA,2008,ID-PAF-008064,ID,7-Oct-08,281,1045,PEPPER,2008,21-Aug-08,234,21-Aug-08,234,F,137,ACRES,WF,CC,Sam Hescock,B,FUM2,L,Lightning,Valley,44.948889,115.353333,-115.353333,NA,ID,PAF,IDPAF,EB,Federal,USDA,FS,ID,PAF,NA,P,15-Oct-08,NA,CHAINS,15-Oct-08,NA,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Low,Medium,NA,NA,2,Federal,ID,ID,40,137,D,D,0.693147181,1,NFS,0,0,44,D
47,2008_ID-SCF-8335_BORDER COMPLEX,BORDER COMPLEX,1,1,NA,2008,ID-SCF-8254,ID,8-Aug-08,221,1630,CAYUSE,2008,5-Aug-08,218,18-Jul-08,200,I,50,ACRES,WF,CC,Graves,4,Type 3 IC,L,Lightning,Lemhi,45.505278,114.593333,-114.593333,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,16,P,15-Sep-08,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,217,ESE,69,52,52,132,66,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,Medium,Medium,NA,NA,2,Federal,ID,ID,43,7137,C,G,1.098612289,4,NFS,0,0,11,D
48,2008_ID-SCF-8335_BORDER COMPLEX,BORDER COMPLEX,1,1,NA,2008,ID-SCF-8254,ID,14-Aug-08,227,1302,CAYUSE,2008,5-Aug-08,218,18-Jul-08,200,U,60,ACRES,WF,CC,Bell,4,Type 3 IC,L,Lightning,Lemhi,45.505278,114.593333,-114.593333,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,P,15-Sep-08,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,50,NNW,79,56,56,89,32,32,314,East,169,53,53,38,8,15,NA,Medium,Medium,NA,NA,2,Federal,ID,ID,43,7137,C,G,1.098612289,4,NFS,0,0,11,D
49,2008_ID-SCF-8335_BORDER COMPLEX,BORDER COMPLEX,1,1,NA,2008,ID-SCF-8254,ID,16-Aug-08,229,1526,CAYUSE,2008,5-Aug-08,218,18-Jul-08,200,U,150,ACRES,WF,CC,Bell,4,Type 3 IC,L,Lightning,Lemhi,45.505278,114.593333,-114.593333,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,NA,P,15-Sep-08,NA,CHAINS,NA,NA,NA,0,NA,0,N,N,N,N,79,WNW,106,65,65,52,17,17,288,NA,239,64,64,20,73,7,NA,Medium,Medium,NA,NA,2,Federal,ID,ID,43,7137,D,G,1.098612289,4,NFS,0,0,11,D
50,2008_ID-SCF-8335_BORDER COMPLEX,BORDER COMPLEX,1,1,NA,2008,ID-SCF-8254,ID,18-Aug-08,231,1610,CAYUSE,2008,5-Aug-08,218,18-Jul-08,200,U,345,ACRES,WF,CC,Bell,4,Type 3 IC,L,Lightning,Lemhi,45.505278,114.593333,-114.593333,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,106000,M,15-Sep-08,0,CHAINS,NA,NA,NA,0,0,0,N,N,N,N,88,SE,118,71,71,10,7,7,349,SW,207,58,63,19,6,20,NA,High,Medium,NA,NA,2,Federal,ID,ID,43,7137,E,G,1.098612289,4,NFS,0,0,11,D
51,2008_ID-SCF-8335_BORDER COMPLEX,BORDER COMPLEX,1,1,NA,2008,ID-SCF-8254,ID,19-Aug-08,232,1800,CAYUSE,2008,5-Aug-08,218,18-Jul-08,200,U,450,ACRES,WF,CC,Eustace,4,Type 3 IC,L,Lightning,Lemhi,45.505278,114.593333,-114.593333,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,106000,M,15-Sep-08,NA,CHAINS,NA,NA,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,Medium,NA,NA,2,Federal,ID,ID,43,7137,E,G,1.098612289,4,NFS,0,0,11,D
52,2008_ID-SJS-32011_HUME CREEK,NA,NA,NA,NA,2008,ID-SJS-32011,ID,10-Aug-08,223,1620,HUME CREEK,2008,8-Aug-08,221,8-Aug-08,221,I,118,ACRES,WF,FS,Jeff Handel,3,Type 3 Team,L,Lightning,Benewah,47.080556,116.613611,-116.613611,NA,ID,SJS,IDSJS,NR,State,ID,DL,ID,CDCI,15,P,12-Aug-08,20,CHAINS,12-Aug-08,13-Aug-08,NA,0,0,0,N,Y,N,N,253,SW,106,65,65,69,23,23,19,SW,219,61,56,148,22,23,NA,Low,Medium,4,NA,1,State,ID,ID,44,132,D,D,4.779123493,4,FS,0,0,2,D
53,2008_ID-SJS-32011_HUME CREEK,NA,NA,NA,NA,2008,ID-SJS-32011,ID,11-Aug-08,224,1420,HUME CREEK,2008,8-Aug-08,221,8-Aug-08,221,U,132,ACRES,WF,FS,Jeff Handel,3,Type 3 Team,L,Lightning,Benewah,47.080556,116.613611,-116.613611,NA,ID,SJS,IDSJS,NR,State,ID,DL,ID,CDCI,50,P,12-Aug-08,0,CHAINS,12-Aug-08,13-Aug-08,NA,1,1,0,N,Y,N,N,268,SW,106,65,65,57,18,18,286,SW,241,65,60,102,14,15,NA,Low,Medium,4,NA,1,State,ID,ID,44,132,D,D,4.779123493,4,FS,0,0,2,D
54,2008_ID-SJS-32011_HUME CREEK,NA,NA,NA,NA,2008,ID-SJS-32011,ID,12-Aug-08,225,1530,HUME CREEK,2008,8-Aug-08,221,8-Aug-08,221,F,132,ACRES,WF,FS,Jeff Handel,3,Type 3 Team,L,Lightning,Benewah,47.080556,116.613611,-116.613611,NA,ID,SJS,IDSJS,NR,State,ID,DL,ID,CDCI,100,P,12-Aug-08,0,CHAINS,15-Aug-08,13-Aug-08,NA,1,0,0,N,Y,N,N,268,SW,122,72,72,73,25,25,357,W,241,65,60,131,19,20,NA,Low,Medium,NA,NA,1,State,ID,ID,44,132,D,D,4.779123493,4,FS,0,0,2,D
55,2008_ID-STF-001103_POLE CREEK,NA,NA,NA,NA,2008,ID-STF-001103,ID,13-Sep-08,257,1210,POLE CREEK,2008,12-Sep-08,256,12-Sep-08,256,U,559,ACRES,WF,FS,Van Skike,3,Type 3 Team,H,Human,BLAINE,43.891111,114.765556,-114.765556,NA,ID,STF,IDSTF,EB,Federal,USDA,FS,ID,STF,75,P,15-Sep-08,200,CHAINS,17-Sep-08,15-Sep-08,NA,0,0,0,N,Y,N,Y,253,NW,70,53,53,78,27,27,19,S,215,60,55,120,18,19,2,Low,Medium,NA,1,1,Federal,ID,ID,52,559,E,E,6.327936784,2,FS,0,0,2,D
56,2008_ID-STF-001103_POLE CREEK,NA,NA,NA,NA,2008,ID-STF-001103,ID,14-Sep-08,258,1640,POLE CREEK,2008,12-Sep-08,256,12-Sep-08,256,U,559,ACRES,WF,FS,Van Skike,3,Type 3 Team,H,Human,BLAINE,43.891111,114.765556,-114.765556,NA,ID,STF,IDSTF,EB,Federal,USDA,FS,ID,STF,90,P,15-Sep-08,20,CHAINS,17-Sep-08,15-Sep-08,NA,0,0,0,N,N,N,N,13,NNE,110,66,66,159,90,90,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,Medium,NA,NA,1,Federal,ID,ID,52,559,E,E,6.327936784,2,FS,0,0,2,D
57,2008_ID-STF-001103_POLE CREEK,NA,NA,NA,NA,2008,ID-STF-001103,ID,15-Sep-08,259,1520,POLE CREEK,2008,12-Sep-08,256,12-Sep-08,256,F,559,ACRES,WF,FS,FILBERT,5,Type 4 IC,H,Human,BLAINE,43.891111,114.765556,-114.765556,NA,ID,STF,IDSTF,EB,Federal,USDA,FS,ID,STF,100,P,15-Sep-08,0,CHAINS,16-Sep-08,15-Sep-08,17-Sep-08,0,0,0,N,N,N,N,10,SSW,112,67,67,27,10,10,16,SSW,202,58,53,50,10,11,2,Low,Medium,NA,NA,1,Federal,ID,ID,52,559,E,E,6.327936784,2,FS,0,0,2,E
58,2008_MT-CES-061_BEAR GULCH,NA,NA,NA,NA,2008,MT-CES-061,MT,18-Aug-08,231,1800,BEAR GULCH,2008,18-Aug-08,231,18-Aug-08,231,I,400,ACRES,WF,FS,Nunn,3,Type 3 Team,U,Under Investigation,Broadwater,46.332500,111.190556,-111.190556,NA,MT,CES,MTCES,NR,State,MT,DNRC,MT,CES,0,P,NA,0,CHAINS,NA,NA,NA,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,State,MT,MT,68,755,E,E,5.993961427,4,FS,0,0,6,D
59,2008_MT-CES-061_BEAR GULCH,NA,NA,NA,NA,2008,MT-CES-061,MT,19-Aug-08,232,2202,BEAR GULCH,2008,18-Aug-08,231,18-Aug-08,231,U,750,ACRES,WF,FS,Morris,3,Type 3 Team,U,Under Investigation,Broadwater,46.332500,111.190556,-111.190556,NA,MT,CES,MTCES,NR,State,MT,DNRC,MT,CES,0,P,NA,0,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,189,S to NE,145,88,88,3,3,3,19,SW,60,33,33,262,53,60,2,High,High,1,NA,1,State,MT,MT,68,755,E,E,5.993961427,4,FS,0,0,6,D
60,2008_MT-CES-061_BEAR GULCH,NA,NA,NA,NA,2008,MT-CES-061,MT,20-Aug-08,233,1600,BEAR GULCH,2008,18-Aug-08,231,18-Aug-08,231,U,755,ACRES,WF,FS,Secrest,2,Type 2 Team,U,Under Investigation,Broadwater,46.332500,111.190556,-111.190556,NA,MT,CES,MTCES,NR,State,MT,DNRC,MT,CES,36,P,24-Aug-08,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,161,SSW,100,63,63,52,17,17,97,SW,208,59,54,186,29,30,2,Medium,Medium,1,NA,1,State,MT,MT,68,755,E,E,5.993961427,4,FS,0,0,6,C
61,2008_MT-CES-061_BEAR GULCH,NA,NA,NA,NA,2008,MT-CES-061,MT,21-Aug-08,234,1600,BEAR GULCH,2008,18-Aug-08,231,18-Aug-08,231,U,755,ACRES,WF,FS,Secrest,2,Type 2 Team,U,Under Investigation,Broadwater,46.332500,111.190556,-111.190556,NA,MT,CES,MTCES,NR,State,MT,DNRC,MT,CES,72,P,24-Aug-08,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,209,W,90,61,61,98,38,38,181,W,132,46,52,116,17,28,2,Medium,Medium,1,NA,1,State,MT,MT,68,755,E,E,5.993961427,3,FS,0,0,6,C
62,2008_MT-CES-061_BEAR GULCH,NA,NA,NA,NA,2008,MT-CES-061,MT,22-Aug-08,235,1545,BEAR GULCH,2008,18-Aug-08,231,18-Aug-08,231,U,755,ACRES,WF,FS,Secrest,2,Type 2 Team,U,Under Investigation,Broadwater,46.332500,111.190556,-111.190556,NA,MT,CES,MTCES,NR,State,MT,DNRC,MT,CES,91,P,24-Aug-08,0,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,268,W,100,63,63,69,23,23,26,SW,193,56,61,16,6,14,2,Low,Low,2,NA,1,State,MT,MT,68,755,E,E,5.993961427,3,FS,0,0,6,C
63,2008_MT-CES-061_BEAR GULCH,NA,NA,NA,NA,2008,MT-CES-061,MT,23-Aug-08,236,1600,BEAR GULCH,2008,18-Aug-08,231,18-Aug-08,231,U,755,ACRES,WF,FS,Secrest,2,Type 2 Team,U,Under Investigation,Broadwater,46.332500,111.190556,-111.190556,NA,MT,CES,MTCES,NR,State,MT,DNRC,MT,CES,96,P,24-Aug-08,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,203,E,122,72,72,44,13,13,115,SW,242,65,64,47,3,9,2,Low,Low,2,NA,1,State,MT,MT,68,755,E,E,5.993961427,3,FS,0,0,6,C
64,2008_MT-CES-061_BEAR GULCH,NA,NA,NA,NA,2008,MT-CES-061,MT,24-Aug-08,237,1230,BEAR GULCH,2008,18-Aug-08,231,18-Aug-08,231,F,755,ACRES,WF,FS,Jess Secrest,2,Type 2 Team,H,Human,Broadwater,46.332500,111.190556,-111.190556,NA,MT,CES,MTCES,NR,State,MT,DNRC,MT,CES,100,P,24-Aug-08,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,Y,13,SW,136,81,81,21,9,9,170,SW,240,64,70,118,5,18,2,Low,Low,3,NA,1,State,MT,MT,68,755,E,E,5.993961427,3,FS,0,0,6,C
65,2008_MT-CES3-000403_CACTUS,NA,NA,NA,NA,2008,MT-CES3-000403,MT,20-Jul-08,202,811,CACTUS,2008,19-Jul-08,201,19-Jul-08,201,I,650,ACRES,WF,FS,Don Copple,3,Type 3 Team,U,Under Investigation,Jefferson,45.872222,112.297778,-112.297778,NA,MT,CES3,MTCES,NR,State,MT,DNRC,MT,CES3,25,P,27-Jul-08,NA,CHAINS,NA,NA,NA,0,0,0,Y,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,NA,NA,1,State,MT,MT,69,650,E,E,6.478509642,5,FS,0,0,3,D
66,2008_MT-CES3-000403_CACTUS,NA,NA,NA,NA,2008,MT-CES3-000403,MT,20-Jul-08,202,2020,CACTUS,2008,19-Jul-08,201,19-Jul-08,201,U,650,ACRES,WF,FS,Don Copple,3,Type 3 Team,U,Under Investigation,Jefferson,45.872222,112.297778,-112.297778,NA,MT,CES3,MTCES,NR,State,MT,DNRC,MT,CES3,25,P,27-Jul-08,NA,CHAINS,NA,NA,NA,0,NA,0,Y,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,1,NA,1,State,MT,MT,69,650,E,E,6.478509642,5,FS,0,0,3,D
67,2008_MT-CES3-000403_CACTUS,NA,NA,NA,NA,2008,MT-CES3-000403,MT,21-Jul-08,203,1830,CACTUS,2008,19-Jul-08,201,19-Jul-08,201,U,650,ACRES,WF,FS,Rick Kusicko,2,Type 2 Team,U,Under Investigation,Jefferson,45.872222,112.297778,-112.297778,NA,MT,CES3,MTCES,NR,State,MT,DNRC,MT,CES3,65,P,23-Jul-08,0,CHAINS,NA,NA,NA,0,NA,0,N,N,N,Y,13,SW,128,76,76,38,12,12,115,SE,153,50,45,175,27,28,2,Low,Medium,NA,NA,1,State,MT,MT,69,650,E,E,6.478509642,5,FS,0,0,3,C
68,2008_MT-CES3-000403_CACTUS,NA,NA,NA,NA,2008,MT-CES3-000403,MT,22-Jul-08,204,1830,CACTUS,2008,19-Jul-08,201,19-Jul-08,201,U,518,ACRES,WF,FS,Rick Kusicko,2,Type 2 Team,U,Under Investigation,Jefferson,45.872222,112.297778,-112.297778,NA,MT,CES3,MTCES,NR,State,MT,DNRC,MT,DDCI,90,P,23-Jul-08,NA,CHAINS,NA,23-Jul-08,NA,1,1,0,N,N,N,Y,161,SW,126,75,75,78,27,27,116,W,153,50,45,175,27,28,2,Low,Medium,NA,NA,1,State,MT,MT,69,650,E,E,6.478509642,2,FS,0,0,3,C
69,2008_MT-CES3-000403_CACTUS,NA,NA,NA,NA,2008,MT-CES3-000403,MT,23-Jul-08,205,1840,CACTUS,2008,19-Jul-08,201,19-Jul-08,201,F,518,ACRES,WF,FS,Rick Kusicko,2,Type 2 Team,L,Lightning,Jefferson,45.872222,112.297778,-112.297778,NA,MT,CES3,MTCES,NR,State,MT,DNRC,MT,DDCI,100,P,23-Jul-08,NA,CHAINS,NA,23-Jul-08,NA,1,NA,0,N,N,N,Y,62,SW,118,71,71,65,22,22,97,NW,219,61,56,142,21,22,2,Low,Medium,NA,NA,1,State,MT,MT,69,650,E,E,6.478509642,4,FS,0,0,3,C
70,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,26-Jul-08,208,2130,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,I,1000,ACRES,WF,FS,Stockwell/Kuntz,D,Unified Command,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,NA,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,Y,N,N,N,127,W,130,81,76,22,9,14,259,ne,247,66,66,93,13,21,10,High,High,NA,NA,1,Federal,MT,MT,70,10173,F,G,6.908754779,4,FS,0,0,62,A
71,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,27-Jul-08,209,1550,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,U,3500,ACRES,WF,FS,Stockwell/Kuntz,D,Unified Command,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,NA,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,Y,N,N,N,62,W,45,37,36,46,14,14,259,west,245,65,69,55,10,19,10,High,High,1,NA,1,Federal,MT,MT,70,10173,F,G,6.908754779,4,FS,0,0,62,A
72,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,28-Jul-08,210,1750,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,U,5800,ACRES,WF,FS,Bennett,1,Type 1 Team,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,Y,N,Y,N,76,NW,113,68,68,44,13,13,81,W,208,59,54,90,13,14,10,High,High,1,NA,1,Federal,MT,MT,70,10173,G,G,6.908754779,4,FS,0,0,62,B
73,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,29-Jul-08,211,1700,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,U,5936,ACRES,WF,FS,Bennett,1,Type 1 Team,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,5,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,Y,N,Y,N,239,E,126,75,75,71,24,24,NA,NA,NA,NA,NA,NA,NA,NA,10,High,High,1,NA,1,Federal,MT,MT,70,10173,G,G,6.908754779,4,FS,0,0,62,B
74,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,30-Jul-08,212,1700,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,U,7539,ACRES,WF,FS,Bennett,1,Type 1 Team,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,5,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,Y,N,Y,N,178,SW,90,61,61,38,12,12,97,W,219,61,56,35,8,9,10,High,High,1,NA,1,Federal,MT,MT,70,10173,G,G,6.908754779,4,FS,0,0,62,B
75,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,31-Jul-08,213,1631,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,U,9411,ACRES,WF,FS,Bennett,1,Type 1 Team,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,10,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,Y,N,Y,N,62,W,82,58,58,52,17,17,97,W,241,65,60,35,8,9,10,High,High,1,NA,1,Federal,MT,MT,70,10173,G,G,6.908754779,4,FS,0,0,62,B
76,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,1-Aug-08,214,1530,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,U,9701,ACRES,WF,FS,Bennett,1,Type 1 Team,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,31,P,NA,14,CHAINS,7-Aug-08,NA,NA,0,0,0,Y,N,Y,N,161,W,128,76,76,27,10,10,98,W,246,66,61,74,4,12,10,High,High,1,NA,1,Federal,MT,MT,70,10173,G,G,6.908754779,4,FS,0,0,62,B
77,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,2-Aug-08,215,1530,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,U,10071,ACRES,WF,FS,Bennett,1,Type 1 Team,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,33,P,NA,14,MILES,7-Aug-08,NA,NA,0,0,0,Y,N,Y,N,79,S,70,53,53,76,26,26,97,W,202,58,53,93,13,21,10,High,High,1,NA,1,Federal,MT,MT,70,10173,G,G,6.908754779,4,FS,0,0,62,B
78,2008_MT-CNF-000505_CASCADE,NA,NA,NA,NA,2008,MT-CNF-000505,MT,3-Aug-08,216,1700,CASCADE,2008,26-Jul-08,208,26-Jul-08,208,U,10165,ACRES,WF,FS,Bennett,1,Type 1 Team,U,Under Investigation,Carbon,45.173333,109.439444,-109.439444,NA,MT,CNF,MTCNF,NR,Federal,USDA,FS,MT,CNF,44,P,7-Aug-08,5,MILES,7-Aug-08,NA,NA,0,0,0,Y,N,Y,N,139,E,84,59,59,71,24,24,19,W,153,50,45,175,27,28,10,High,High,1,NA,1,Federal,MT,MT,70,10173,G,G,6.908754779,4,FS,0,0,62,B
