"","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DATE","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_TEMPH","C_TEMPL","C_RH","C_RHL","C_RHH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_TEMPL","F_TEMPH","F_RH","F_RHL","F_RHH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY","UNIT_TYPE","ST_INC","ST_UNIT","FSCLASS","MAX_AREA_INC","FSCLASS_INC","AREA_Log","SUPPRESSION_BI","SUPP_DECREASE","SUPP_MIX","IMT_NUM"
"1741","2012_MT-BRF-005432_CHRANDAL CREEK",NA,NA,NA,NA,2012,"MT-BRF-005432","MT","28-Jul-12",210,1800,"CHRANDAL CREEK",2012,"6-Jul-12",188,"6-Jul-12",188,"U",2500,"ACRES","WF","FS","Shawn Pearson","2","Type 2 Team","L","Lightning","Ravalli",45.561389,114.220833,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",60,"P","3-Aug-12",NA,"CHAINS",NA,NA,NA,10,0,0,"N","N","N","Y",97,"18",116,69,69,46,14,14,52,"SW",232,63,58,76,12,13,"10","High","Extreme",4,NA,"Federal","MT","MT","F",2562,"F",7.43897159239586,"FS","0","0",2
"1742","2012_ID-CWF-279_HIDDEN","POWELL SBW COMPLEX","1",1,NA,2012,"ID-CWF-279","ID","29-Jul-12",211,1136,"HIDDEN",2012,"27-Jul-12",209,"27-Jul-12",209,"I",1,"ACRES","WF","PZ","Michael Goicoechea","4","Type 3 IC","L","Lightning","Idaho",46.369722,114.549722,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",177866,"M","1-Nov-12",0,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","Y",118,"NW",103,64,64,91,33,33,315,"WNW",232,63,58,131,19,20,"2","Low","High",NA,NA,"Federal","ID","ID","B",1,"B",0.693147180559945,"NFS","0","0",4
"1743","2012_ID-CWF-281_FERN","POWELL SBW COMPLEX","1",1,NA,2012,"ID-CWF-281","ID","29-Jul-12",211,1140,"FERN",2012,"28-Jul-12",210,"28-Jul-12",210,"I",6,"ACRES","WF","PZ","Michael Goicoechea",NA,NA,"L","Lightning","Idaho",46.426111,114.506389,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",177866,"M",NA,0,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",118,"NW",103,64,64,91,33,33,315,"WNW",232,63,58,131,19,20,"10","Medium","High",NA,NA,"Federal","ID","ID","B",659,"E",1.94591014905531,"NFS","0","0",NA
"1744","2012_ID-NPF-000287_DITCH",NA,NA,1,NA,2012,"ID-NPF-000288","ID","29-Jul-12",211,1317,"DITCH",2012,"28-Jul-12",210,"28-Jul-12",210,"I",1.5,"ACRES","WF","PZ","n/a",NA,NA,"L","Lightning","Idaho",46.002778,114.878333,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,0,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","Extreme",NA,NA,"Federal","ID","ID","B",12000,"G",0.916290731874155,"NFS","0","0",NA
"1745","2012_ID-NPF-000221_EAGLE",NA,NA,NA,NA,2012,"ID-NPF-000221","ID","29-Jul-12",211,1325,"EAGLE",2012,"20-Jul-12",202,"20-Jul-12",202,"F",170,"ACRES","WF","FS","Decker","5","Type 4 IC","L","Lightning","Idaho",45.986389,114.8375,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",100,"P","26-Jul-12",0,"CHAINS",NA,"24-Jul-12","29-Jul-12",1,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Low","High",NA,NA,"Federal","ID","ID","D",170,"D",5.14166355650266,"FS","0","0",5
"1746","2012_ID-CWF-294_POWELL SBW EAST COMPLEX","POWELL SBW EAST COMPLEX","1",1,NA,2012,"ID-CWF-294","ID","29-Jul-12",211,1407,"POWELL SBW EAST COMPLEX",2012,"29-Jul-12",211,"29-Jul-12",211,"I",7,"ACRES","WF","PZ","Michael Goicoechea","4","Type 3 IC","L","Lightning","Idaho",46.373889,114.547778,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",177866,"M","1-Nov-12",0,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",118,"NW",103,64,64,91,33,33,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,NA,"Federal","ID","ID","B",21605,"G",2.07944154167984,"NFS","0","0",4
"1747","2012_WY-BTF-000006_FONTENELLE",NA,NA,NA,NA,2012,"WY-BTF-000006","WY","29-Jul-12",211,1650,"FONTENELLE",2012,"24-Jun-12",176,"24-Jun-12",176,"U",64083,"ACRES","WF","FS","Lancaster","5","Type 4 IC","U","Under Investigation","Lincoln and Sublette",42.435556,110.620556,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",87,"P","1-Nov-12",NA,"CHAINS",NA,NA,NA,10,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","High",NA,NA,"Federal","WY","WY","G",65220,"G",5.72031177660741,"FS","0","0",5
"1748","2012_WY-BTF-000006_FONTENELLE",NA,NA,NA,NA,2012,"WY-BTF-000006","WY","29-Jul-12",211,1700,"FONTENELLE",2012,"24-Jun-12",176,"24-Jun-12",176,"U",64083,"ACRES","WF","FS","Lancaster","5","Type 4 IC","U","Under Investigation","Lincoln and Sublette",42.435556,110.620556,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",87,"P","1-Nov-12",NA,"CHAINS",NA,NA,NA,10,NA,0,"N","N","N","N",97,"ENE",113,68,68,52,17,17,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","High",NA,NA,"Federal","WY","WY","G",65220,"G",5.72031177660741,"FS","0","0",5
"1749","2012_MT-LCF-002085_ELBOW PASS COMPLEX","ELBOW PASS COMPLEX","1",NA,NA,2012,"MT-FNF-000018","MT","29-Jul-12",211,2000,"RAPID CREEK",2012,"29-Jul-12",211,"12-Jul-12",194,"I",500,"ACRES","WF","FS",NA,NA,NA,"L","Lightning","Lewis and Clark",47.380833,112.943611,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",NA,NA,"Federal","MT","MT","E",26128,"G",6.21660610108486,"FS","0","2",NA
"1750","2012_MT-FNF-000020_PRISONER LAKE",NA,NA,NA,NA,2012,"MT-FNF-000020","MT","30-Jul-12",212,220,"PRISONER LAKE",2012,"30-Jul-12",212,"30-Jul-12",212,"I",3000,"ACRES","WF","FS",NA,NA,NA,"L","Lightning","Powell",47.530278,113.149722,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",3,NA,"Federal","MT","MT","F",4840,"F",8.00670084544037,"FS","0","2",NA
"1751","2012_ID-SCF-012151_HALSTEAD",NA,NA,NA,NA,2012,"ID-SCF-012151","ID","30-Jul-12",212,1600,"HALSTEAD",2012,"27-Jul-12",209,"27-Jul-12",209,"I",1045,"ACRES","WF","FS","Forest Behm","3","Type 3 Team","L","Lightning","Custer",44.445833,115.166389,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",144,"SE",122,72,72,62,21,21,307,"S",228,62,57,136,20,21,"10","High","Extreme",1,NA,"Federal","ID","ID","F",181948,"G",10.0566806311525,"FS","1","0",3
"1752","2012_MT-BRF-005432_CHRANDAL CREEK",NA,NA,NA,NA,2012,"MT-BRF-005432","MT","30-Jul-12",212,1800,"CHRANDAL CREEK",2012,"6-Jul-12",188,"6-Jul-12",188,"U",2500,"ACRES","WF","FS","Shawn Pearson","2","Type 2 Team","L","Lightning","Ravalli",45.561389,114.220833,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",75,"P","3-Aug-12",NA,"CHAINS",NA,NA,NA,10,0,0,"N","N","N","Y",127,"SSW",118,71,71,10,7,7,19,"W",208,59,54,50,10,11,"10","High","Extreme",4,NA,"Federal","MT","MT","F",2562,"F",7.43897159239586,"FS","0","0",2
"1753","2012_MT-CES-0062_MISSION ROAD",NA,NA,NA,NA,2012,"MT-CES-0062","MT","30-Jul-12",212,1845,"MISSION ROAD",2012,"22-Jul-12",204,"22-Jul-12",204,"F",3250,"ACRES","WF","FS","Parks","3","Type 3 Team","L","Lightning","Cascade",47.241667,112.0075,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",100,"P","26-Jul-12",NA,"CHAINS","2-Aug-12","27-Jul-12",NA,1,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Low","Extreme",NA,NA,"State","MT","MT","F",3250,"F",5.52545293913178,"FS","0","0",3
"1754","2012_MT-LCF-002089_GOBLIN GULCH",NA,NA,1,NA,2012,"MT-LCF-002089","MT","7-Aug-12",220,1530,"GOBLIN GULCH",2012,"30-Jul-12",212,"30-Jul-12",212,"U",283,"ACRES","WF","PZ","Kip Colby","4","Type 3 IC","L","Lightning","Cascade",47.033611,110.932778,NA,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",80,"P","11-Aug-12",NA,"CHAINS",NA,"6-Aug-12",NA,0,0,0,"N","N","N","Y",110,"W",132,77,77,10,7,7,19,"SW",253,68,63,3,3,3,"10","Medium","Extreme",3,NA,"Federal","MT","MT","D",283,"D",5.64897423816121,"NFS","1","0",4
"1755","2012_MT-FNF-000020_PRISONER LAKE",NA,NA,NA,NA,2012,"MT-FNF-000020","MT","8-Aug-12",221,1735,"PRISONER LAKE",2012,"30-Jul-12",212,"30-Jul-12",212,"U",3410,"ACRES","WF","FS","Holguin","4","Type 3 IC","L","Lightning","Powell",47.530278,113.149722,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",79,"NW",134,79,79,38,12,12,26,"SW",219,61,56,102,14,15,"10","High","High",7,NA,"Federal","MT","MT","F",4840,"F",8.00670084544037,"FS","0","2",4
"1756","2012_MT-LCF-002085_ELBOW PASS COMPLEX","ELBOW PASS COMPLEX","1",NA,NA,2012,"MT-FNF-000018","MT","31-Jul-12",213,1400,"RAPID CREEK",2012,"29-Jul-12",211,"12-Jul-12",194,"F",1000,"ACRES","WF","FS",NA,NA,NA,"L","Lightning","Lewis and Clark",47.380833,112.943611,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",NA,NA,"Federal","MT","MT","F",26128,"G",6.21660610108486,"FS","0","2",NA
"1757","2012_ID-SCF-012151_HALSTEAD",NA,NA,NA,NA,2012,"ID-SCF-012151","ID","31-Jul-12",213,1600,"HALSTEAD",2012,"27-Jul-12",209,"27-Jul-12",209,"U",3074,"ACRES","WF","FS","Forest Behm","3","Type 3 Team","L","Lightning","Custer",44.445833,115.166389,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",290,"SE",126,75,75,6,6,6,55,"W",250,67,62,3,3,3,"10","High","Extreme",1,NA,"Federal","ID","ID","F",181948,"G",10.0566806311525,"FS","1","0",3
"1758","2012_ID-CWF-294_POWELL SBW EAST COMPLEX","POWELL SBW EAST COMPLEX","1",1,NA,2012,"ID-CWF-294","ID","31-Jul-12",213,1650,"POWELL SBW EAST COMPLEX",2012,"29-Jul-12",211,"29-Jul-12",211,"U",77.1,"ACRES","WF","PZ","Michael Goicoechea","4","Type 3 IC","L","Lightning","Idaho",46.373889,114.547778,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",177866,"M","1-Nov-12",0,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",36,"WSW",136,81,81,21,9,9,19,"W",270,74,69,120,18,19,"10","Medium","High",NA,NA,"Federal","ID","ID","C",21605,"G",2.07944154167984,"NFS","0","0",4
"1759","2012_ID-SCF-12190_MUSTANG COMPLEX","MUSTANG COMPLEX","1",1,NA,2012,"ID-SCF-12190","ID","31-Jul-12",213,1715,"MUSTANG",2012,"30-Jul-12",212,"30-Jul-12",212,"I",130,"ACRES","WF","PZ","Tom Gonnoud","4","Type 3 IC","L","Lightning","Lemhi",45.424722,114.59,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","Y","N",245,"W",138,82,82,38,12,12,296,"W",260,70,65,90,13,14,"10","High","Extreme",2,NA,"Federal","ID","ID","D",341488,"G",4.87519732320115,"NFS","0","2",4
"1760","2012_MT-BRF-005432_CHRANDAL CREEK",NA,NA,NA,NA,2012,"MT-BRF-005432","MT","31-Jul-12",213,1745,"CHRANDAL CREEK",2012,"6-Jul-12",188,"6-Jul-12",188,"U",2562,"ACRES","WF","FS","Rodney Weeks","3","Type 3 Team","L","Lightning","Ravalli",45.561389,114.220833,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",75,"P","7-Aug-12",NA,"CHAINS",NA,NA,NA,10,NA,0,"N","N","N","N",127,"SW",112,67,67,44,13,13,97,"W/NW",250,67,62,64,11,12,"10","High","Extreme",5,NA,"Federal","MT","MT","F",2562,"F",7.43897159239586,"FS","0","0",3
"1761","2012_MT-LNF-00804_BUTLER",NA,NA,NA,NA,2012,"MT-LNF-00804","MT","31-Jul-12",213,1800,"BUTLER",2012,"30-Jul-12",212,"30-Jul-12",212,"I",81,"ACRES","WF","FS","Robinson/Hayes(T)","4","Type 3 IC","L","Lightning","Missoula",47.176944,114.395278,NA,"MT","LNF","MTLNF","NR","Federal","USDA","FS","MT","LNF",2,"P","14-Aug-12",NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",5,"W",118,71,71,46,14,14,361,"west",150,49,50,123,18,24,"10","High","High",2,NA,"Federal","MT","MT","C",81,"C",4.40671924726425,"FS","0","0",4
"1762","2012_MT-FNF-000020_PRISONER LAKE",NA,NA,NA,NA,2012,"MT-FNF-000020","MT","31-Jul-12",213,2100,"PRISONER LAKE",2012,"30-Jul-12",212,"30-Jul-12",212,"U",3024,"ACRES","WF","FS","Holguin","4","Type 3 IC","L","Lightning","Powell",47.530278,113.149722,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",62,"WNW",133,78,78,10,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",NA,NA,"Federal","MT","MT","F",4840,"F",8.00670084544037,"FS","0","2",4
"1763","2012_MT-LCF-002085_ELBOW PASS COMPLEX","ELBOW PASS COMPLEX","1",NA,NA,2012,"MT-LCF-002085","MT","31-Jul-12",213,2100,"ELBOW PASS COMPLEX",2012,"12-Jul-12",194,"12-Jul-12",194,"U",6000,"ACRES","WF","FS","Roy Hall","2","Type 2 Team","L","Lightning","Lewis & Clark",47.409167,112.868889,2,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",0,"P","12-Sep-12",NA,"CHAINS","1-Oct-12",NA,NA,1,1,0,"N","N","N","N",64,"SW",126,75,75,37,6,11,115,"W",186,56,51,142,21,22,"10","High","Extreme",1,NA,"Federal","MT","MT","G",26128,"G",6.21660610108486,"FS","0","2",2
"1764","2012_MT-FNF-000020_PRISONER LAKE",NA,NA,NA,NA,2012,"MT-FNF-000020","MT","31-Jul-12",213,2130,"PRISONER LAKE",2012,"30-Jul-12",212,"30-Jul-12",212,"U",3024,"ACRES","WF","FS","Holguin","4","Type 3 IC","L","Lightning","Powell",47.530278,113.149722,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",62,"WNW",133,78,78,10,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",4,1,"Federal","MT","MT","F",4840,"F",8.00670084544037,"FS","0","2",4
"1765","2012_MT-LCF-002089_GOBLIN GULCH",NA,NA,NA,NA,2012,"MT-LCF-002089","MT","31-Jul-12",213,2130,"GOBLIN GULCH",2012,"30-Jul-12",212,"30-Jul-12",212,"I",165,"ACRES","WF","FS","Justin Horn","5","Type 4 IC","L","Lightning","Cascade",47.033611,110.932778,NA,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,19,"W",198,57,57,38,8,15,"10","High","Extreme",NA,NA,"Federal","MT","MT","D",283,"D",5.64897423816121,"FS","1","0",5
"1766","2012_MT-LCF-002085_ELBOW PASS COMPLEX","ELBOW PASS COMPLEX","1",NA,NA,2012,"MT-LCF-002085","MT","1-Aug-12",214,1545,"ELBOW PASS COMPLEX",2012,"12-Jul-12",194,"12-Jul-12",194,"U",7525,"ACRES","WF","FS","Roy Hall","2","Type 2 Team","L","Lightning","Lewis & Clark",47.409167,112.868889,2,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",0,"P","12-Sep-12",NA,"CHAINS","1-Oct-12",NA,NA,1,0,0,"N","N","N","Y",77,"SW",118,71,71,21,9,9,170,"sw",153,50,45,35,8,9,"10","High","Extreme",4,NA,"Federal","MT","MT","G",26128,"G",6.21660610108486,"FS","0","2",2
"1767","2012_MT-BRF-005499_SALAMANDER","PORCUPINE COMPLEX","1",1,NA,2012,"MT-BRF-005499","MT","1-Aug-12",214,1630,"SALAMANDER",2012,"28-Jul-12",210,"28-Jul-12",210,"I",81,"ACRES","WF","PZ","David Fox","5","Type 4 IC","L","Lightning","Idaho",45.657222,114.874444,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","MT","MT","C",2500,"F",4.40671924726425,"NFS","0","0",5
"1768","2012_MT-BRF-005432_CHRANDAL CREEK",NA,NA,NA,NA,2012,"MT-BRF-005432","MT","1-Aug-12",214,1700,"CHRANDAL CREEK",2012,"6-Jul-12",188,"6-Jul-12",188,"U",2562,"ACRES","WF","FS","Rodney Weeks","3","Type 3 Team","L","Lightning","Ravalli",45.561389,114.220833,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",75,"P","7-Aug-12",NA,"CHAINS",NA,NA,NA,10,NA,0,"N","N","N","N",127,"SW",103,64,64,21,9,9,98,"W",172,53,58,93,13,21,"10","High","Extreme",10,NA,"Federal","MT","MT","F",2562,"F",7.43897159239586,"FS","0","0",3
"1769","2012_MT-LCF-002089_GOBLIN GULCH",NA,NA,NA,NA,2012,"MT-LCF-002089","MT","1-Aug-12",214,1715,"GOBLIN GULCH",2012,"30-Jul-12",212,"30-Jul-12",212,"U",165,"ACRES","WF","FS","Justin Horn","5","Type 4 IC","L","Lightning","Cascade",47.033611,110.932778,NA,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",5,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","Y","N",62,"N",128,76,76,65,22,22,167,"North",246,66,61,23,7,8,"10","High","Extreme",3,NA,"Federal","MT","MT","D",283,"D",5.64897423816121,"FS","1","0",5
"1770","2012_ID-SCF-012151_HALSTEAD",NA,NA,NA,NA,2012,"ID-SCF-012151","ID","1-Aug-12",214,1800,"HALSTEAD",2012,"27-Jul-12",209,"27-Jul-12",209,"U",7000,"ACRES","WF","FS","Bob Houseman","1","Type 1 Team","L","Lightning","Custer",44.445833,115.166389,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","Y","N","N",144,"SE",122,72,72,62,21,21,203,"SW",228,62,57,35,8,9,"10","High","Extreme",1,NA,"Federal","ID","ID","G",181948,"G",10.0566806311525,"FS","1","0",1
"1771","2012_MT-FNF-000020_PRISONER LAKE",NA,NA,NA,NA,2012,"MT-FNF-000020","MT","1-Aug-12",214,1800,"PRISONER LAKE",2012,"30-Jul-12",212,"30-Jul-12",212,"U",3026,"ACRES","WF","FS","Holguin","4","Type 3 IC","L","Lightning","Powell",47.530278,113.149722,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",259,"SW",118,71,71,38,12,12,170,"W",219,61,56,186,29,30,"10","High","High",11,NA,"Federal","MT","MT","F",4840,"F",8.00670084544037,"FS","0","2",4
"1772","2012_MT-LNF-00804_BUTLER",NA,NA,NA,NA,2012,"MT-LNF-00804","MT","1-Aug-12",214,1800,"BUTLER",2012,"30-Jul-12",212,"30-Jul-12",212,"U",80,"ACRES","WF","FS","Rick Kusicko","2","Type 2 Team","L","Lightning","Missoula",47.176944,114.395278,NA,"MT","LNF","MTLNF","NR","Federal","USDA","FS","MT","LNF",10,"P","14-Aug-12",NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","Y","N",18,"W",118,71,71,38,12,12,118,"w",136,47,50,163,24,31,"10","High","High",5,NA,"Federal","MT","MT","C",81,"C",4.40671924726425,"FS","0","0",2
"1773","2012_ID-SCF-12190_MUSTANG COMPLEX","MUSTANG COMPLEX","1",1,NA,2012,"ID-SCF-12190","ID","1-Aug-12",214,1831,"MUSTANG",2012,"30-Jul-12",212,"30-Jul-12",212,"U",150,"ACRES","WF","PZ","Mike Smith","3","Type 3 Team","L","Lightning","Lemhi",45.424722,114.59,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",161,"SW",106,65,65,21,9,9,347,"W",232,63,58,76,12,13,"10","High","Extreme",2,NA,"Federal","ID","ID","D",341488,"G",4.87519732320115,"NFS","0","2",3
"1774","2012_MT-LNF-000808_FALLS POINT",NA,NA,1,NA,2012,"MT-LNF-000808","MT","1-Aug-12",214,2000,"FALLS POINT",2012,"30-Jul-12",212,"30-Jul-12",212,"U",100,"ACRES","WF","PZ","Diane Hutton","2","Type 2 Team","L","Lightning","Lewis and Clark",47.219722,112.908889,NA,"MT","LNF","MTLNF","NR","Federal","USDA","FS","MT","LNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",110,"NW",113,68,68,27,10,10,84,"W/NW",150,49,50,163,24,31,"10","Medium","Extreme",9,NA,"Federal","MT","MT","D",380,"E",5.01727983681492,"NFS","0","0",2
"1775","2012_WY-BTF-000017_BUTTE CREEK","BEAR CUB/BUTTE CREEK COMPLEX","1",1,NA,2012,"WY-BTF-000017","WY","2-Aug-12",215,1850,"BUTTE CREEK",2012,"25-Jul-12",207,"25-Jul-12",207,"U",6501,"ACRES","WF","MM","Rocky Gilbert","3","Type 3 Team","L","Lightning","Park",44.113056,109.811667,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Federal","WY","WY","G",6501,"G",0.693147180559945,"NFS","0","0",3
"1776","2012_WY-BTF-000006_FONTENELLE",NA,NA,NA,NA,2012,"WY-BTF-000006","WY","2-Aug-12",215,1855,"FONTENELLE",2012,"24-Jun-12",176,"24-Jun-12",176,"U",64083,"ACRES","WF","FS","Lancaster","5","Type 4 IC","U","Under Investigation","Lincoln and Sublette",42.435556,110.620556,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",87,"P","1-Nov-12",NA,"CHAINS",NA,NA,NA,10,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Low","High",NA,NA,"Federal","WY","WY","G",65220,"G",5.72031177660741,"FS","0","0",5
"1777","2012_MT-LNF-00809_SOUTH ALDER",NA,NA,NA,NA,2012,"MT-LNF-00809","MT","2-Aug-12",215,1930,"SOUTH ALDER",2012,"30-Jul-12",212,"30-Jul-12",212,"I",46,"ACRES","WF","FS","John Bauman","3","Type 3 Team","L","Lightning","Granite",46.488333,113.851667,NA,"MT","LNF","MTLNF","NR","Federal","USDA","FS","MT","LNF",20,"P","16-Aug-12",90,"CHAINS",NA,NA,NA,0,NA,0,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,115,"NW",153,50,45,129,5,19,"10","High","High",NA,NA,"Federal","MT","MT","C",60,"C",3.85014760171006,"FS","0","0",3
"1778","2012_MT-LCF-002085_ELBOW PASS COMPLEX","ELBOW PASS COMPLEX","1",NA,NA,2012,"MT-LCF-002085","MT","2-Aug-12",215,2000,"ELBOW PASS COMPLEX",2012,"12-Jul-12",194,"12-Jul-12",194,"U",15666,"ACRES","WF","FS","Roy Hall","2","Type 2 Team","L","Lightning","Lewis & Clark",47.409167,112.868889,2,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",0,"P","12-Sep-12",NA,"CHAINS","1-Oct-12",NA,NA,1,0,0,"N","N","N","Y",144,"W",100,63,63,62,21,21,102,"w",173,54,49,136,20,21,"10","High","Extreme",4,NA,"Federal","MT","MT","G",26128,"G",6.21660610108486,"FS","0","2",2
